content,score,label
kenapa ya kalo gw main sinyalnya merah kuning mulu padahal kuota banyak. tolong diperbaiki ya moonton jngn asik desain hero ml mulu,4,positif
seru bet tapi untuk monoton mohon lebih banyak heronya 😄👍,5,positif
gamenya bagus hanya saja pembagian tim tidak merata,5,positif
Coba dulu,5,positif
jaringan gan ya di bagusin lah? masak jaringan ge bagus leng,1,negatif
bagus bangett,5,positif
jaganan di download bisa stres lostrak Mulu gak perna winsterek ngestak di epick gw Cok kalo lu main ni game butu psikolog lu pada gara gara stres ketemu dark sistem Mulu cok jadi jangan di download tapi kalo lu pada Uda main ni game gw saranin cepet cepet ke psikolog Uda pasti stres lostrak mulu,1,negatif
tolong kasih lawan yang seimbang dan tim yg support saya telah banyak membuat laporan tapi tidak ada tanggapan dan perubahan saya sudah banyak kalah dan kehilangan bintang,1,negatif
"oi moonton lu klo ngasih tim yang ngotak dikit lah masak tiap hari gwe di kasih dark sistem trs sih ,masa gwe g cape maen 4 jam cuman nambah 1 bintang ,plis lah klo ngasih tim yang rada pro dikit gitu Lo ,ini game lama² jadi game buat orang gila #plishapusdarksistem",1,negatif
woi mas monton tolang lah atin skin popelus gak kasihan kah kau ke proplayer nya,5,positif
bagus sekali,5,positif
mantap,5,positif
mending kalian semua maen honor OF kings ml tu isi nya orang gk bisa maen semua full dark sitem 10 jam aja baru naik 1 bintang lu bakal gila kalau main ini game ini top 1 game gangguan jiwa temen gw aja hp nya di buang buat nikmatin hidup lebih baik,1,negatif
"Machmacing nya yg seimbang lah moonton, bikin orang males main, gk seimbang bget penemuan tim nya",1,negatif
gamenya bagus,5,positif
masalah sinyal ijo tapi ngelelg,1,negatif
Mantap abis,5,positif
kurangin dark sistem,3,positif
aku Riski palir halus,5,positif
ini sangan bagus,5,positif
aku seneng Main GAME ini Karena ada hero CHOU😊😊😊😊,5,positif
"menurutku sihh gme ini dari segi manapun seru,tpi ga serunya tuh dpt tim drak sistem. Dan jga sering bgt ngelagg pdahl jaringannya lgi bgus.",5,positif
sangat bagus grafik nya,5,positif
ml burik,1,negatif
bagus game ny,5,positif
sangat menghibur,5,positif
BUG DART SISTEM MASAK LOSTREK 13 KALI,1,negatif
"makin ke sini bukan makin bagus malah tambah ancur ping 10 aja masih ngelag mau nya apa sih montoon, perbaiki bug bukan tambah update aja terus",1,negatif
gem nya susah,1,negatif
oi montoon ngotak dikit lah baru juga legendd 2 bintang 3 lu ngasih gua dark sistem sampai legendd 4 ngotak dikit lah Cok!!!??,1,negatif
game macam apa ini pas di dalem game sinyal selalu naik tolll,1,negatif
game apa ini cok🤢🤮🤮🤮apalah Cok Cok aneh game aneh penuh dengan drag system🤮🤮🤮🤮pls hilangin ganti jadi light system Moontonnnnnnnnn,1,negatif
ini menurut saya sangat suka dengan permainan ini untuk dimainkan oleh anak-anak,5,positif
game kebanyakan dark sistem nya.. game busuk,1,negatif
game susah,1,negatif
aku udah mau top Mia di kecamatan ku🥶,5,positif
"sedikit kecewa, saya pernah beberapa kali savage 3x dalam 1 match tapi cuman dihitung 1x tiap match. kayak ga guna aja 2 savage setelahnya. tolong diupgrade lagi data battlefield nya",4,positif
"game byk dark sistem, mending maen hok",1,negatif
tim nya ga seimbang,1,negatif
sinyal bagus dalam game jelek,4,positif
nagi tim yang setara dong kok gua tiap maen musuh ex glori atau imo giliran di tim gw mentok legend semua di seosen ini kenapa yaa ga semua jago tapi minimal menangalah lah jadi player nya banyak yang egois gua buat senang senang maen game ini kenapa di bikin stres ama pembagian tim lu moonton jadi stres gua,1,negatif
gem nya sangat bagus sekali untuk di main kan gem ini wajib di download untuk semua kalangan,5,positif
sering di kasih dark sistem maka saya kasi 1 bintang kalau dikasi dark sistem saya hapus ml.,1,negatif
ml memang luar biasa kalau ff mah bikin pengen mecahin HP udh di tembak malah ga mati mati malah udh cpe cpe malah turun sisen mendingan ml yh,5,positif
gak tau bug atau apa tapi jaringan bagus tapi patah2,1,negatif
aku kasih bintang satu karena selalu kalah ya moonton tolong kasih win strek,1,negatif
jd males main grgrgrrrrrr Sinyal 4g full tambah wifi tapi tidak bisa bergerak setiap ketemu lawan males....males.... males....,1,negatif
montoon kasih hp gua main mobile legends kaya mesin cukur kalo gak mau kasih kecilin mb ringanin gamenya,5,positif
semoga dark sistem labih banyak di kasih saya senang jumpa dark sistem dan saya sudah sering lose trek itu enak banget,4,positif
"Ini title nya kalau kalah turun 20, kalau menang cuma naik 6 kok gitu. Gak kayak dulu lagi, ini semakin di update semakin jelek bukannya semakin bagusya. TOLONG kalau kalah itu turunnya samain dengan yg kalah, rasanya ah mantap.",5,positif
geme nya bagus engak burik,5,positif
Game nya seru banget bisa bikin kepala hampir pecah,1,negatif
kami sudah main 30 menit di rank tapi tidak naik rank karena customer service,1,negatif
Alhamdulillah akhirnya bisa move on am game ML yang gak guna ini yah semoga peminatnya sedikit,5,positif
seru bgtt sumpah🏃🥰,5,positif
gem buruk 👎👎👎👎 bikin setresssss menambah marah saja boksok,1,negatif
"ini kok saya menang bintangnya gak nambah ya, emg game rusak sekarang ini, masa tiba2 error sistem",1,negatif
baguss banget permainan nyaa,5,positif
"kalo udah mau naik mythic susah bener, legend 1 bintang 5, pastii kalah Mulu, tolong lah jangan kasi gw dark sistem moonton!",2,negatif
"game gajelas banyak bug , pay to win",1,negatif
ml Burak masa sinyal bagus tapi di game gak stabil kala gak punya dana gaku bos ml Burak,1,negatif
sangat bagus sekali sampai saya stres,5,positif
"gk usah main game ini jelek kalah Mulu padahal udah betul,terus di kasih dark sistem Mulu jangan main game ini kalo ngeyel dosa kalian betul kata gua dosa terus banyak bagnya dan gk seru untuk di main kan",1,negatif
aku sangat seru main ini kadang juga engga sih hehe,5,positif
Game Rusak..,1,negatif
Game dongo game haram game anj game ngeleg,1,negatif
bagus sih game nya tapi matchmaking gak seimbang doang,5,positif
"game yg tidak bagus mending jangan main,kasih lawan yang jago di kasih tim yg gak jelas,pokonya jangan di dowlod",1,negatif
kapan sekin kolektor Natalia ad lagi,5,positif
I Need Middle East Server,5,positif
bagus,5,positif
tolong boikot game ini.ini game rusak sekaligus merusak jam tidur anda tingkat emosi anda dan pola hidup anda BOIKOT GAME INI,1,negatif
"game easy, tapi suka sering dapet tim tol0l pengen nonjok kalo gitu",3,positif
Game nyah bagus,4,positif
"ini game jelek banget,moonton ngotak lahh,kalo pas season yang epic turunya grand master aja,biar gak se tim ama ex mytic+,masakk gw main se tim ama epic,ngotakk lah moontonn,game apaann iniiii",1,negatif
"Ak sangat suka dengan game nya fitur"" nya sudah bagus tapi knp yh klo pada saat main sering ngeleg itu saja klo soal yg lain udah bagus",5,positif
gw dapet email spam moonton tiap 12 jam ini emang asli moonton atau scam ya ... isinya ada link buat ganti password ml padahal gw gak ada niat ganti password sama jarang login.. tolong pihak developer infonya dong ini beneran atau orang scam pake nama moonton...,4,positif
Hari terakhir main mobile legend makasih atas kesadaran dan memberikan tim yang membuat saya down 🙌❤️ goodbye atas 4 tahun nya 😢,2,negatif
Dapet tim bego mulu tim musuh jago semua berapa match gitu doang main aneh aneh moonton ngasih tim,1,negatif
update terbaru sering ngelag,3,positif
mantap,5,positif
bug setak di tulisan ml,3,positif
"benerin dulu bug jaringan nya muntuuuuuuun jaringan gua bagus malah gerak jalan hiro gua ,emang aj",1,negatif
"klo pemula , bru download, musuh nya seharus nya sesama pemula dong, ini warrior d kasih musuh mytich",2,negatif
Maen gem ini malah nambah stres bikin kesel apa lagi kalah Mulu kita maen gem buat senang senang tapi kalau maen gem ini kita malah di bikin makin stres gue maen 20 pertandingan cuma 5 doang yg menang pokonya gem sini jelek gue udh di kasih kalah 8 kali trus di kasih menang cuma 2 kali mana ke adilannya gue maen dari jam 9 malam sampe jam 5 subuh bintang malah turun 2 kalau bikin gem yang benar gue kalah 8 kali menang sekali kalah lagi 4 kali ngotak tim gue loll sedangkan tim musuh konpak,1,negatif
pemilihan team harus di perbaiki lagi,1,negatif
garafik bagus hebat yang buat,5,positif
bagus,5,positif
seru bgt bisa mabar,5,positif
montoon gw udh capek 400 MCH belum mitik setres gua,5,positif
"game tolol,,",1,negatif
setiap main ketemu terus sama player beban yang mau nya di gendong mulu,2,negatif
grafik bagus tpi jaringan padahal gw pakai wifi gk ada gangguan pun ngelag tolong di perbaiki klo gk gw hapus udh gitu aja,1,negatif
saya selalu di kasih dark sistem oleh monton dan saya stack di legend tolong monton saya udah losstrek ber kali-kali🙏🙏🙏😤😮‍💨,1,negatif
Banyak dark sistem,1,negatif
game GK bagus.. jaringan bagus tapi malam di kasih lag sistem ndk betul player dark sistem kalo ga mau stres jangan main game ini jangan juga di instal,1,negatif
match selalu dapat team ampas.yang buta minion lah feeder.mau duit topup ny aja gk mikir player nya.,1,negatif
game nya pelit gak ngasih skin bagus game nya emang bagus TPI bikin kalah terus setiap main rank aja pasti kalah,2,negatif
banyak drk sistem ya,1,negatif
mantap btw moonton tlong bagi bagi bp atau hero gratis,5,positif
gem nya bagus banget,5,positif
bngsattt sinyal benerin babiuiiuuiuuii,1,negatif
makin kesini path nya tambah berat gak bisa report player yg bermasalah serta sering terjadi lag dan nge frame,2,negatif
tolong monto seyuo gua buff sama Hanzo buff lah Mon to !,1,negatif
bagus,5,positif
saya suka game nya cuma banyak drak sistem nya,5,positif
game penghilang stress,5,positif
sebenarnya seru main geme ini cuman pss lagi main renk ketemu yg suka trol trus di renk legends harus pilih rol sendiri kayak ad opsi harus dua padahal saya lebih suka yg dlu atau cuman di rank legends dan suka banget ketemu orong Beben dan padahal udh sama blek list malah ketemu Mulu dan pas saya menggunakan Hanzo pake skil satunya malah kena musuh padahal buff nya depan mata dan musuhnya. di belakang buff jaraknya lumayan jauh,2,negatif
game yang menarik,5,positif
"saya sudah dri 2017 main ini game dri s2 alucard, saya senang senang nya sesuka suka nya ini game dri 2017-2021 karna saking asik nya main ini game sampai top up! apalgi main bareng tmn pokok nya seseru itu sering bgt saya main, hampir tiap hari gak pernah bosan. sesudah 2021-2025 yg skrng smkin hari smkin mlas buat login, karna game yg selalu bikin panas hati , saking banyak nya bot berkeliaran gak bsa main, mactmaking nya terlalu parah gak seimbang, selalu dpt yg gak bsa main, msuh jago jago.",1,negatif
malaz dapet tim beban,1,negatif
bisa by one,5,positif
geme burikkk,1,negatif
jelek mudah ngelek ngelek monton monton susanoo kok kayak nasi Padang hahahahah,1,negatif
game tolol ga pernah kasih tim bagus setiap main pasti dapat satu bintang game ga jelas mending gausah bikin game,1,negatif
yg nyiptain montod bergelut aja yuk,1,negatif
kalok monton kasih aku ws aku reting bintang 5 kalok gua lon strike gua pindah ke gemae HOK,1,negatif
"kenapa sih tiap 1 bintang lagi naik rank selalu aja kalah,misal dari legend 1 mau ke mytick tinggal 1 bintang lagi eh malah kalah .dan selalu kaya gitu , ini udah dari sistem apa gimana sih ?",1,negatif
"darksiatem,ga bisa bikin game, MLS dapat tim troll Mulu",1,negatif
mantaaap,5,positif
"game apa ini gak jelas banget sumpah kalo bikin game adil lah setiap mau menang pasti dikasih jaringan yg jelek, damage kayak gak masuk apalah ni game buat game yang ngotak dikit bah kalo gak bisa buat game yg gak adil gak usah buat saya main setiap hari gak naik naik pangkat saya yang ada turun terus kasih lah keringanan bermain jangan jadi jahat terus kasih ws akun sultan, akun bot dikasih kalah Mulu mohon perbaiki ini game.",1,negatif
banyak team darsistem,5,positif
bagus banget ini memang gak adalawa,5,positif
"bagus, tapi ya namanya game pasti ga ada yang sempurna, jadi pasti ada minesnya, kalo saya ngelag parah sampai di bilang afk berkali-kali",4,positif
"saya suka dg permainan ini, sangat menghibur",5,positif
pengen hapus game ini aslinya soalnya kalo main solo tuh pasti ada aja ya tem yang noob jadi tidak bisa menang tolong lah bagi player solo kasih team yang pro,1,negatif
game rusak🤬,1,negatif
banyak drak sistem,4,positif
emang monton ngak ada hatii nurani buat gua.masa gua main solo selalu ketemu bocil²drak sistem muluu siii dari THN 2018 sampe sekarang sama aja gak ada perubahan Monton tolong akuu😭😭😭,3,positif
sumpah seru banget banyak event event baru di update ini aku kasih bintang 5 tapi kalo download resource bisa dipercepat gak,5,positif
sangat keren grafik bagus 🔥🔥🔥,5,positif
bagus tapi tolong kasi tim yang setara tolong ya 🙏🙏🙏,5,positif
"akun saya terkena bug,sehingga tidak dapat mengaitkan kembali akun dengan platform Facebook",4,positif
"gatau kenapa bisa ngelag Mulu padahal wifi udah bagus hp juga masih bagus tapi gatau kenapa ngelag² Setiap menit dan itu serius menganggu banget di ingame, temen aku juga ngasih tau keluhan nya juga sama kek aku ngelag² setiap menit padahal wifi nya kencang",1,negatif
"dapat tim selalu poke, sedangkan musuh nya jago kek mana ni sistem renk nya montoon tolong lah",1,negatif
"kalo ngasih tim yang ngotak lah, dark system moonton is real.",2,negatif
game nya bikin gue toksik basat muntun wivi aku bagus tapi game nya ngelek,1,negatif
saya pensi tapi saya ingin bermain lagi semoga saya dapat lawan yg mudah gak sulit lagi kalau sulit saya pensi atau tidak monton sekian terima kasih,5,positif
kalok bikin game yang bener lah gua kalah melu² gara² geme lu,2,negatif
"bagus, game nya juga seru",5,positif
game ini sangat bagus tapi sayang saya tidak bisa top up disini tolong kasih saya diamond,5,positif
Game Ini Bagus banget Tapi ada kekurangan yaitu Jaringan yg tiba² Tidak stabil jadi mohon dj perbaiki ya 😊,5,positif
next update ini terlalu lama hingga lebih dari 6 menit. gk dapat² match update mau meniru sistem kayak di HOK gini malah dapetnya lama hanget,1,negatif
"moonton kikir,game pembuat stress tapi tetap ku download,",5,positif
jangan pernah main kan game ini nanti kecanduan,5,positif
dulu bagus sekarang ngeselin dulu asal paham bhuild sekarang gak guna males mainin lagi,1,negatif
saya suka sangat dengan mobile Legends. muntun saya punya permintaan Karakter saya dileng kapin.,5,positif
mainnya gak seru apa habis menang gak dikasi menang lagi harusnya pemula bisa menang dulu ini gak,1,negatif
Pas saya main kok sangat ngelag padahal sudah pakai Kouta dan wifi hp juga sudah bagus heran,4,positif
keren banget game 😱😱,5,positif
losetreak trs woyy mana gw mvp trs,1,negatif
tidak cocok untuk dimainin karena dikasi musuh jago terus lebih baik main efef,1,negatif
jelek,1,negatif
monton ga dil gblk,1,negatif
gw kasihkan 10000000- bintang karena lu HP gw dah retak dikit gara gara game lu,1,negatif
bagus nih game,5,positif
main ml panti ketemu dark sistem,1,negatif
"gamenya makin ke sini makin ngeselin,masa udah evic 1 ga pernah viktory,ya abis th bintangnya!!!",3,positif
"knp ini monton udh metik tapi kok banyak dark sistem,main lah ayo monton bujangg",1,negatif
skin epic min,5,positif
"""Mobile Legends kayaknya harus ganti nama jadi 'Mobile Kekecewaan.' Semakin tinggi tier, makin rendah IQ-nya. Gue lebih sering ketemu badut di Mythic daripada di sirkus. Mungkin udah waktunya uninstall game lawak ini dan pindah ke Honor of Kings—setidaknya di sana pemainnya pake otak, bukan cuma jari.",1,negatif
ini game apaan dah skin di jual mahal jual akun di beli murah tolol banget ini game itu pun kalo harga ny tinggi pun akun spesial akun youtuber sama akun pro player haha,1,negatif
habis update malah GK bisa ultra,1,negatif
dalam nya penuh drak sistem gw d buat kalah Mulu tim gw isinya drak sistem sedangkan musuh pro semua ini game nga adil sering ngasih yang nga seimbang plis di perbaiki lagi,1,negatif
game ajj kasih temen main troll semua,1,negatif
Kalo kasih lawan jangan yang susah susah lah,1,negatif
karna permainannya sangat seru dan heronya gak mahal dan bagus,5,positif
mantap,5,positif
mobile legends emang asik tpi yang paling benci klo apk rurun sekor nya gde klo ngumpulin susah coba lah apka sama ngmpulin se imbang biar enak maen nya sekali apk skor nya run nya jauh hilang nya 10 kadang 5 klo ngumpulin gk cukup sekali maen jdi klo mau maen reng kelamaan karna sekor nya rendah,1,negatif
game nya sangat bagus sekali,5,positif
ini game kesukaan ku,5,positif
